business_date,farecard_id,tap_on_time,origin,tap_off_time,destination,fare,concession
2023-09-08,CCLT9KYXNI,07:17,Yorkdale,07:47,Union Station,10.03,adult
2023-10-15,D2H7AXZMHD,06:16,Oakville,08:59,Union Station,8.34,senior
2023-11-14,H4VNPMTBNQ,07:07,Yorkdale,08:02,Union Station,8.45,student
2023-11-04,J61D4EWK97,07:17,Hamilton,08:36,Union Station,7.45,student
2023-07-01,5RIFL0YYDO,08:46,Scarborough,08:56,Union Station,8.36,student
2023-11-17,OU3AO2MY6Z,07:32,Hamilton,08:22,Union Station,10.9,senior
2023-03-10,U4AH6SBU0B,08:40,Yorkdale,08:43,Union Station,11.61,senior
2023-07-25,XG549ZVYWA,08:46,Yorkdale,08:46,Union Station,5.03,adult
2023-11-26,PXKZZ2KR51,08:45,Oakville,08:50,Union Station,14.73,adult
2023-08-01,VXLBY59ZQR,07:00,Oakville,08:37,Union Station,13.64,student
2023-06-28,WL8TSJG1QF,06:42,Hamilton,08:40,Union Station,5.95,student
2023-03-02,AW291FC5TY,08:32,Hamilton,08:37,Union Station,13.28,adult
2023-07-14,I5TQ1XFS56,07:31,Scarborough,08:26,Union Station,7.13,adult
2023-07-12,ZCH69EZYSE,08:02,Union Station,08:44,Union Station,12.87,student
2023-11-02,IAATV2OB78,06:36,Pickering,08:40,Union Station,14.94,adult
2023-05-31,YEZBQMVEL5,08:23,Hamilton,08:23,Union Station,3.7,adult
2023-02-01,21S4POD7MH,08:31,Bloor,08:37,Union Station,4.53,student
2023-09-25,WLHPLMMH9Z,06:25,Union Station,08:19,Union Station,9.35,adult
2023-07-05,HWEP0415S4,07:05,Bloor,07:44,Union Station,7.67,student
2023-08-27,NTLSQESB31,07:38,Brampton,07:42,Union Station,11.57,adult
2023-11-06,3ULGCGPL1K,08:42,Yorkdale,08:52,Union Station,6.52,senior
2023-03-14,NGCY12CX6G,07:42,Yorkdale,08:47,Union Station,12.84,adult
2023-02-28,6YKJTTCF85,06:18,Oakville,06:25,Union Station,13.99,student
2023-01-07,AEHX41AY10,08:50,Union Station,08:58,Union Station,4.29,student
2023-06-21,Q1PY6BCP4X,07:25,Bloor,07:32,Union Station,8.84,student
2023-11-06,OR9R75IFR6,08:56,Yorkdale,08:56,Union Station,12.76,student
2023-05-07,I5120BEORA,06:39,Union Station,08:11,Union Station,8.16,senior
2023-01-20,EC0TJDWE29,06:08,Union Station,08:15,Union Station,4.1,senior
2023-02-28,4LTOATT7OM,07:55,Bloor,08:12,Union Station,11.67,adult
2023-06-20,ZSVSV1DGOK,06:15,Oakville,06:55,Union Station,12.26,senior
2023-05-15,W1BYC0FPGM,07:31,Pickering,07:41,Union Station,5.21,student
2023-01-09,WQ76RZLK1J,08:00,Union Station,08:10,Union Station,6.26,adult
2023-01-30,JZ4KJOGZAW,07:31,Bloor,07:59,Union Station,13.95,senior
2023-09-23,GGUB2EN3FV,08:01,Bloor,08:51,Union Station,5.41,adult
2023-10-18,DCRN7S76NR,07:14,Pickering,08:59,Union Station,7.1,senior
2023-04-21,QSWV2BXFCS,08:24,Yorkdale,08:28,Union Station,5.76,senior
2023-10-26,KNH9C0I7W8,06:49,Yorkdale,07:17,Union Station,10.0,senior
2023-10-26,SGIYWHE4DO,07:48,Hamilton,08:57,Union Station,5.18,adult
2023-11-12,QRTK0RJWBS,08:51,Yorkdale,08:51,Union Station,5.88,adult
2023-10-26,LOHQNZ7R9T,06:08,Yorkdale,08:25,Union Station,6.07,adult
2023-02-11,4S7KC8TSX1,08:19,Oakville,08:48,Union Station,4.65,adult
2023-04-09,1L06IBFW9J,08:50,Scarborough,08:53,Union Station,13.43,student
2023-12-29,TOURKZQ28E,07:48,Bloor,08:29,Union Station,6.28,adult
2023-08-13,LGL98EORZ0,06:55,Union Station,07:03,Union Station,13.7,senior
2023-05-16,N4ZS4CU1UK,07:22,Bloor,07:31,Union Station,13.37,student
2023-10-26,ATJVVO2I7C,07:55,Pickering,08:21,Union Station,8.94,adult
2023-06-06,RFFQ5627JF,06:23,Pickering,08:35,Union Station,9.0,senior
2023-06-10,8F4D1ZK5BY,08:25,Oakville,08:40,Union Station,13.22,student
2023-03-24,QI9XH09KFO,08:08,Oakville,08:42,Union Station,6.29,senior
2023-09-09,5UA9NHRVR4,07:32,Oakville,07:38,Union Station,5.74,student
2023-10-24,DX3PQ2E34H,06:26,Pickering,07:32,Union Station,8.45,adult
2023-12-13,CB2E74M3IS,08:55,Union Station,08:59,Union Station,10.48,senior
2023-10-17,3JS7GQ2TI0,07:21,Oakville,08:31,Union Station,7.66,adult
2023-11-04,AKFL84MU5J,08:53,Hamilton,08:55,Union Station,4.8,senior
2023-06-13,RO7V5JTI9J,06:15,Bloor,08:03,Union Station,9.39,student
2023-11-14,7TNRRPNJ76,06:37,Union Station,07:09,Union Station,6.45,adult
2023-07-08,CX4ERRD3VN,07:45,Scarborough,08:32,Union Station,9.25,adult
2023-06-28,W1YJ8OC8FI,06:14,Yorkdale,07:15,Union Station,5.89,student
2023-06-26,ZSWGDR3WVK,08:38,Union Station,08:56,Union Station,10.35,student
2023-04-27,NS7YH16VCX,08:23,Hamilton,08:55,Union Station,3.61,adult
2023-08-02,I5INTENEM4,06:18,Bloor,07:59,Union Station,5.55,senior
2023-04-12,2XWZITBYJB,08:48,Oakville,08:50,Union Station,13.03,senior
2023-07-29,IQ987MC01D,07:39,Yorkdale,08:27,Union Station,14.73,adult
2023-07-29,1BUSW3IJZU,08:21,Brampton,08:35,Union Station,4.07,senior
2023-11-16,TOJM1WMMJ8,06:03,Union Station,07:04,Union Station,9.83,student
2023-12-04,PXFJZKXUJV,07:22,Scarborough,07:29,Union Station,9.62,senior
2023-09-17,3EZS8ICSJO,06:19,Scarborough,07:17,Union Station,4.62,student
2023-11-04,XKKB6IWHZ2,08:39,Hamilton,08:40,Union Station,11.77,student
2023-09-21,8MY05P38TD,06:23,Hamilton,08:20,Union Station,13.81,adult
2023-06-02,QNS2TY9EM2,07:30,Yorkdale,08:23,Union Station,6.69,adult
2023-12-08,S5TJV8WU7F,08:00,Brampton,08:30,Union Station,11.02,senior
2023-06-25,QEF743KD7X,06:18,Yorkdale,06:26,Union Station,5.29,student
2023-05-24,NNHKDCNS9Q,07:28,Bloor,08:56,Union Station,3.7,student
2023-04-27,O6OHDETX68,08:18,Union Station,08:41,Union Station,10.8,adult
2023-09-21,0803EEOKVO,08:52,Oakville,08:53,Union Station,14.76,student
2023-02-21,RXFK59FXH9,08:13,Oakville,08:46,Union Station,10.69,student
2023-03-10,PS3UU7O7G2,08:26,Pickering,08:45,Union Station,14.67,adult
2023-01-26,N6PWRSTCJR,06:53,Yorkdale,07:28,Union Station,12.83,student
2023-09-05,XKUGP08916,07:26,Union Station,07:58,Union Station,13.59,senior
2023-05-22,CJQKJAXLHK,07:15,Yorkdale,07:38,Union Station,10.26,senior
2023-02-02,FP4YUEC7WP,06:45,Bloor,06:46,Union Station,7.39,senior
2023-08-24,DZB9LFBSJ4,07:07,Oakville,07:33,Union Station,13.74,adult
2023-06-17,AFIBLKX5YD,08:55,Bloor,08:57,Union Station,8.16,senior
2023-09-22,SN1H2ZVAXM,08:03,Pickering,08:17,Union Station,12.19,senior
2023-05-22,N2Q3SJC7HS,06:43,Bloor,08:38,Union Station,7.74,student
2023-06-24,4J7CTNT4XB,08:40,Oakville,08:42,Union Station,5.81,adult
2023-12-08,8MLK1A4LHW,07:40,Yorkdale,08:14,Union Station,4.53,senior
2023-08-29,229KZIQRP2,06:26,Hamilton,07:15,Union Station,8.61,senior
2023-02-07,DJ0I5GEJ5Y,08:34,Bloor,08:49,Union Station,3.63,student
2023-05-12,4X848SB9R6,08:52,Oakville,08:59,Union Station,6.32,adult
2023-06-16,2VR1V54VEJ,07:22,Union Station,08:41,Union Station,10.42,senior
2023-10-07,8WD7N4UINB,07:07,Scarborough,08:10,Union Station,13.34,adult
2023-06-29,TANET9VZCO,06:51,Scarborough,08:55,Union Station,9.69,senior
2023-02-06,1ANVA2WQEQ,08:09,Oakville,08:10,Union Station,13.53,student
2023-03-19,D3R7U5CA6U,07:10,Bloor,07:50,Union Station,10.6,senior
2023-06-16,GLFWPZBWUH,08:07,Oakville,08:13,Union Station,9.43,senior
2023-05-27,Q9MJSQOR5M,08:19,Union Station,08:29,Union Station,8.15,senior
2023-10-05,4TLTON1KNG,08:46,Hamilton,08:52,Union Station,4.28,senior
2023-03-15,W4DUTC55LG,08:23,Yorkdale,08:49,Union Station,7.1,adult
2023-07-23,XYJD0HSLKL,07:00,Yorkdale,07:11,Union Station,11.45,senior
2023-05-06,WAMDZRQNII,06:03,Yorkdale,07:30,Union Station,14.92,adult
2023-12-29,YWGQAYSZHQ,06:07,Scarborough,08:31,Union Station,12.23,adult
2023-10-23,BR026VM0PB,06:09,Pickering,06:16,Union Station,6.78,adult
2023-01-28,361MHG7U86,07:02,Yorkdale,08:36,Union Station,5.73,senior
2023-03-21,AX1N5BVP7S,06:23,Brampton,06:26,Union Station,13.97,adult
2023-10-17,S2LCLWG3PX,06:32,Union Station,08:56,Union Station,10.16,adult
2023-05-17,HMIBTNML3S,06:58,Bloor,08:19,Union Station,14.99,adult
2023-10-08,EDTET4H63J,08:36,Pickering,08:58,Union Station,7.77,student
2023-05-31,I0DIIKOV4M,07:57,Hamilton,08:15,Union Station,4.67,senior
2023-10-25,XGX6O3YIJT,07:34,Yorkdale,08:06,Union Station,14.65,student
2023-02-23,EHXKN7Q5XR,06:23,Bloor,07:48,Union Station,11.93,adult
2023-02-04,PNYRPVZVYO,06:50,Brampton,07:20,Union Station,6.74,student
2023-10-27,J2DCYPZ9LW,08:11,Oakville,08:57,Union Station,11.33,adult
2023-03-31,50IBUNGSOS,08:33,Yorkdale,08:45,Union Station,10.96,student
2023-04-21,1SKW2OHKIL,08:59,Bloor,08:59,Union Station,7.29,senior
2023-01-25,SFWL9W3KT0,06:00,Pickering,08:35,Union Station,7.27,adult
2023-07-27,H13MKW5N2Y,08:52,Pickering,08:54,Union Station,10.65,senior
2023-05-01,8AUBRKGSVP,07:27,Hamilton,08:26,Union Station,14.9,senior
2023-05-03,KT1OD6O9UC,08:50,Pickering,08:54,Union Station,12.9,adult
2023-10-28,NZ3SYFC03K,07:26,Brampton,07:56,Union Station,9.73,adult
2023-06-17,U2APVFZOFO,07:35,Brampton,08:10,Union Station,5.41,adult
2023-03-23,K3AM83VHL4,07:44,Bloor,08:43,Union Station,9.13,senior
2023-02-26,FXEX9CMH1K,08:56,Scarborough,08:59,Union Station,6.99,student
2023-12-31,QB3DYYB47J,08:48,Scarborough,08:58,Union Station,5.78,adult
2023-07-08,VPEZPE7AVU,08:31,Scarborough,08:48,Union Station,11.66,adult
2023-07-24,0GWRYX7TBC,06:01,Hamilton,06:31,Union Station,6.1,senior
2023-09-24,RPVSG0Z19U,08:06,Brampton,08:57,Union Station,14.12,student
2023-12-15,6X73APN0WX,07:03,Pickering,08:41,Union Station,4.34,adult
2023-02-14,LMPCNM5SV7,08:48,Oakville,08:53,Union Station,8.15,senior
2023-04-02,A9066UHJ9J,07:23,Bloor,07:56,Union Station,6.76,adult
2023-01-10,91UWNRAKNE,06:34,Yorkdale,08:48,Union Station,10.23,student
2023-12-22,TS1M8FO2AF,06:58,Pickering,07:19,Union Station,14.53,senior
2023-02-02,46J52P0SBO,07:23,Yorkdale,08:28,Union Station,4.75,senior
2023-11-29,Y1W1E115UB,07:27,Scarborough,07:43,Union Station,6.18,adult
2023-08-19,UL212Z4WQ6,08:48,Union Station,08:56,Union Station,11.66,senior
2023-06-24,WJCOST71LE,06:04,Pickering,08:15,Union Station,6.25,adult
2023-11-01,LJHPCZHGFJ,06:52,Scarborough,07:39,Union Station,7.07,student
2023-03-14,QKHVSN4D8J,06:46,Union Station,08:38,Union Station,7.62,adult
2023-02-08,QU7C7C5F57,07:59,Bloor,08:38,Union Station,9.12,senior
2023-12-10,7HQ8SUAU59,08:11,Bloor,08:54,Union Station,13.93,student
2023-05-28,0KKXHBAP08,07:38,Pickering,08:51,Union Station,9.21,student
2023-08-18,7Z9ERHT9QU,07:55,Scarborough,08:39,Union Station,8.01,senior
2023-11-02,2A94NXR4TZ,08:13,Scarborough,08:20,Union Station,14.17,senior
2023-04-05,R0HQOHIERO,07:25,Oakville,08:17,Union Station,8.31,senior
2023-06-07,ZZRHJPIZ56,08:36,Scarborough,08:59,Union Station,14.95,student
2023-05-07,997YVJP28S,06:54,Brampton,07:46,Union Station,11.89,senior
2023-08-05,2MJ4L2E129,07:10,Yorkdale,07:29,Union Station,10.87,student
2023-06-22,1J9SO05OQA,08:24,Scarborough,08:31,Union Station,5.96,senior
2023-04-19,ZUN9XO0Q97,06:58,Yorkdale,07:48,Union Station,6.21,student
2023-01-27,GPZK5PIWY7,08:48,Bloor,08:53,Union Station,10.56,student
2023-09-06,YXB6S1A0Q3,06:35,Pickering,07:20,Union Station,6.47,student
2023-12-26,1K8HH4A2DG,07:38,Oakville,07:55,Union Station,14.15,student
2023-01-12,RBGVGUVODG,08:00,Brampton,08:00,Union Station,13.27,adult
2023-10-30,A7BXADKTNE,08:18,Oakville,08:34,Union Station,8.69,student
2023-10-10,R150FQ6MN1,08:42,Hamilton,08:51,Union Station,12.16,senior
2023-11-16,7E4WUWZ5QV,07:39,Hamilton,08:24,Union Station,12.76,student
2023-06-22,M9LD10WGBC,07:44,Oakville,08:01,Union Station,4.86,student
2023-05-09,MX3RT3SX4L,06:43,Oakville,07:45,Union Station,11.21,senior
2023-09-17,7P7M69QU53,07:02,Brampton,07:12,Union Station,8.33,adult
2023-09-12,0T8MAVOH5B,08:55,Hamilton,08:58,Union Station,12.47,adult
2023-08-16,LIRA9US1L1,07:17,Hamilton,07:45,Union Station,10.43,student
2023-12-04,6K67OIY1KP,08:06,Bloor,08:58,Union Station,5.4,senior
2023-02-14,BIMQFCSVAO,06:03,Scarborough,06:19,Union Station,11.44,senior
2023-11-15,6WLPVSQMAF,07:24,Brampton,08:46,Union Station,13.78,adult
2023-12-23,YU606KPVNC,08:06,Oakville,08:36,Union Station,13.32,adult
2023-05-08,CHP6T97BKO,08:38,Brampton,08:47,Union Station,14.41,student
2023-03-13,PU2AB0A28O,07:16,Yorkdale,07:26,Union Station,13.3,adult
2023-12-27,98ERCFNVCM,06:06,Yorkdale,07:40,Union Station,14.84,student
2023-07-06,00P0MPEWOX,07:22,Oakville,07:30,Union Station,7.44,adult
2023-08-14,W0ZFGHX5SS,08:15,Bloor,08:47,Union Station,12.14,student
2023-04-20,0C3NEVX6LF,07:14,Oakville,07:43,Union Station,6.51,student
2023-04-28,CY920J7LD4,07:09,Bloor,07:30,Union Station,10.79,adult
2023-02-13,WX744W6WP8,06:46,Pickering,08:12,Union Station,5.49,student
2023-02-19,A1QT77DN80,08:05,Oakville,08:23,Union Station,13.05,senior
2023-02-24,BXBST7P3XL,06:22,Bloor,07:58,Union Station,11.31,senior
2023-07-02,GJR17XEFJY,07:41,Pickering,08:52,Union Station,8.54,adult
2023-01-15,HWAFJXZPG4,08:30,Hamilton,08:58,Union Station,7.91,senior
2023-10-27,HDWQU85W66,08:02,Pickering,08:56,Union Station,11.33,student
2023-09-08,K7AN6K1T50,08:47,Union Station,08:57,Union Station,4.46,adult
2023-05-10,GVG9HG161B,08:09,Union Station,08:41,Union Station,8.44,student
2023-01-24,BQZM6JS65O,07:08,Brampton,08:58,Union Station,11.24,senior
2023-01-31,85VLDXN6FF,07:53,Bloor,08:57,Union Station,8.52,adult
2023-02-13,0MNL69UFFE,06:29,Scarborough,08:12,Union Station,10.58,student
2023-03-18,IOQM2MQTX6,06:16,Oakville,06:38,Union Station,11.41,adult
2023-04-05,W6UCQ1HY0Z,06:04,Union Station,07:40,Union Station,14.11,senior
2023-07-05,D83PKK088Z,06:08,Pickering,07:40,Union Station,10.29,adult
2023-12-05,NMKIRL84JA,08:42,Scarborough,08:50,Union Station,5.17,senior
2023-11-12,J34K8ITKDS,06:07,Oakville,06:17,Union Station,9.7,senior
2023-01-08,5BLAZ0LHC9,07:04,Brampton,08:55,Union Station,8.03,senior
2023-07-29,HDS3I2AMMU,06:43,Brampton,07:14,Union Station,13.76,adult
2023-07-29,OLQEJXFS80,07:46,Hamilton,08:51,Union Station,12.62,student
2023-08-05,YOXZ31NYQG,07:14,Bloor,07:29,Union Station,5.07,senior
2023-05-08,O5LHOM6YUP,06:49,Yorkdale,08:35,Union Station,6.83,student
2023-12-07,EHKQ1F9OZI,08:57,Brampton,08:58,Union Station,11.37,student
2023-01-20,3FLSKZ7X1B,07:03,Pickering,08:14,Union Station,11.15,adult
2023-05-05,W0T2T7GWXK,06:54,Scarborough,08:11,Union Station,5.91,adult
2023-01-23,8RQNHVUXZS,06:02,Scarborough,08:09,Union Station,13.22,student
2023-03-21,DQHQ27TSUH,06:48,Bloor,07:06,Union Station,7.39,student
2023-10-19,N7HKBLZPT5,07:17,Scarborough,07:58,Union Station,11.66,senior
2023-11-17,6HRVZKGI70,08:16,Oakville,08:48,Union Station,10.23,adult
2023-06-19,I6D1N0C62G,07:10,Oakville,07:43,Union Station,7.16,senior
2023-03-21,JG8EZ7CL7R,08:49,Brampton,08:50,Union Station,12.44,adult
2023-08-22,C5DUNXEAPI,07:57,Oakville,08:52,Union Station,3.84,student
2023-10-25,BWKDQPD8MJ,08:34,Union Station,08:52,Union Station,12.54,adult
2023-05-07,0C408G8FU5,06:23,Union Station,08:22,Union Station,13.67,adult
2023-04-20,RWO9J0465V,06:09,Brampton,08:39,Union Station,3.78,senior
2023-10-22,7O1WHKHDUI,08:26,Brampton,08:56,Union Station,13.96,adult
2023-10-06,U6KK5SSC6Q,08:23,Bloor,08:58,Union Station,9.67,student
2023-09-26,MQC4TLIRW7,08:43,Hamilton,08:58,Union Station,11.83,student
2023-01-17,MH5W3WB2PP,06:52,Brampton,08:22,Union Station,4.19,adult
2023-03-04,OT1Y74ELAH,07:40,Brampton,08:40,Union Station,4.93,student
2023-11-06,6G7NQ9H4VD,07:37,Pickering,07:46,Union Station,12.79,student
2023-11-24,Q1CL1LKJJD,06:25,Yorkdale,07:15,Union Station,7.4,senior
2023-02-02,2DHOVR1PXT,06:17,Oakville,08:35,Union Station,14.36,adult
2023-01-21,IC11BQLL0U,06:08,Bloor,07:09,Union Station,6.03,adult
2023-06-30,7TSNZWUPYL,06:44,Bloor,07:47,Union Station,4.15,senior
2023-09-18,VGPHIG2PVV,07:50,Scarborough,08:23,Union Station,12.1,senior
2023-06-21,RFF25XMMUM,06:39,Bloor,08:30,Union Station,11.8,senior
2023-01-18,T8RB3YO0KL,06:56,Oakville,07:01,Union Station,12.62,adult
2023-07-29,BVH8W54RW8,07:22,Pickering,08:21,Union Station,8.06,adult
2023-08-18,DYUUR153RK,07:47,Hamilton,08:52,Union Station,12.63,student
2023-10-14,1JUG9QHT5R,06:46,Union Station,07:04,Union Station,9.2,senior
2023-07-01,U9X3ZWSZTL,07:57,Pickering,08:06,Union Station,13.83,senior
2023-06-13,MP6MR23VK7,07:57,Pickering,08:06,Union Station,5.5,adult
2023-11-29,UENH93JKTQ,08:53,Bloor,08:55,Union Station,14.29,senior
2023-06-17,XOKQP5FII0,07:02,Scarborough,08:29,Union Station,5.92,adult
2023-01-26,ZL8GVBN6Q2,08:07,Hamilton,08:22,Union Station,7.35,senior
2023-04-10,8A9ORYZAFX,08:18,Yorkdale,08:56,Union Station,13.44,adult
2023-04-24,IO4RDUPLMA,08:37,Hamilton,08:51,Union Station,8.97,student
2023-01-24,6W0Q1IQNFV,06:54,Hamilton,08:43,Union Station,4.01,student
2023-06-05,119SFH2AEY,08:22,Oakville,08:36,Union Station,9.2,student
2023-07-20,YMPM62I5EA,08:25,Yorkdale,08:32,Union Station,11.74,senior
2023-06-02,JFR9MAKQJD,06:09,Yorkdale,07:44,Union Station,4.61,student
2023-06-15,YCPDZIJ75K,06:08,Hamilton,07:11,Union Station,14.32,student
2023-02-07,K62FFFO8V6,06:36,Oakville,07:52,Union Station,6.57,adult
2023-04-22,UO4NIJ42ZI,07:54,Scarborough,08:52,Union Station,12.98,senior
2023-02-14,2BO7G5Z2BL,07:27,Oakville,08:58,Union Station,11.63,adult
2023-05-05,7OW477XLRM,06:22,Scarborough,06:44,Union Station,10.06,student
2023-01-28,2GZQPLSQXA,06:55,Bloor,07:26,Union Station,3.75,senior
2023-02-26,PA1OAV25OV,08:41,Yorkdale,08:44,Union Station,13.81,student
2023-03-12,WOMH8B3QB9,07:00,Scarborough,08:46,Union Station,12.44,adult
2023-11-07,DYNK9GGJED,08:39,Oakville,08:43,Union Station,12.58,senior
2023-07-14,EGXQTHH85A,08:58,Yorkdale,08:59,Union Station,5.21,senior
2023-02-03,1PRMHLOKHD,08:52,Scarborough,08:54,Union Station,9.95,student
2023-04-12,ZVRX5V733G,06:34,Oakville,06:35,Union Station,12.79,student
2023-08-23,IWK4BFWKYJ,06:32,Bloor,07:35,Union Station,6.25,senior
2023-03-07,IQOG3ZDOIK,07:05,Oakville,07:28,Union Station,8.37,adult
2023-03-24,L6QE62B8A0,06:50,Oakville,08:11,Union Station,11.41,adult
2023-12-19,EEAAV1I1SW,08:43,Scarborough,08:57,Union Station,13.34,student
2023-11-25,5J52SCE4SO,07:46,Pickering,08:44,Union Station,14.95,adult
2023-12-12,DV548MX4QN,08:31,Oakville,08:50,Union Station,12.36,student
2023-07-16,C2IGWSVCRM,07:24,Pickering,08:35,Union Station,3.94,adult
2023-07-09,YMFTCDFPUZ,08:25,Oakville,08:54,Union Station,4.74,adult
2023-10-17,R51SFGRIAS,07:36,Yorkdale,08:41,Union Station,12.85,student
2023-05-10,LIV2WKOLY7,07:03,Scarborough,07:08,Union Station,9.64,student
2023-07-13,GJBG2AGCRN,08:12,Scarborough,08:54,Union Station,9.53,senior
2023-01-09,UA3PF8BJ94,06:35,Scarborough,07:45,Union Station,6.09,student
2023-06-20,RFUHNN59J5,07:36,Scarborough,08:20,Union Station,8.72,adult
2023-07-19,4RX9K1XQ8Z,06:04,Scarborough,06:37,Union Station,3.55,senior
2023-03-11,XQ8D4AS0VS,08:09,Union Station,08:47,Union Station,11.41,adult
2023-11-25,8OMDRM6M11,08:34,Bloor,08:48,Union Station,3.94,senior
2023-08-22,5WCYU9CPZQ,08:28,Oakville,08:55,Union Station,6.39,student
2023-10-03,T9Q109GVIA,08:14,Union Station,08:40,Union Station,5.43,adult
2023-03-13,N2XY4BJ62M,08:17,Pickering,08:22,Union Station,9.53,student
2023-11-01,PV9SOIN4DB,08:56,Yorkdale,08:57,Union Station,13.27,adult
2023-09-01,8BQL3BNR06,07:03,Hamilton,07:58,Union Station,4.22,senior
2023-06-12,HPHDSB3SDV,07:36,Yorkdale,08:30,Union Station,3.93,senior
2023-04-07,S1HUE0SGFB,07:01,Bloor,08:19,Union Station,13.61,student
2023-02-08,8BQL3BNR06,06:53,Bloor,08:14,Union Station,8.19,senior
2023-03-10,WBPJ0GKQ9S,06:54,Oakville,06:54,Union Station,7.74,student
2023-06-13,O6X9FRBF36,06:40,Pickering,07:26,Union Station,3.73,senior
2023-12-04,5UW01UTVCT,06:31,Hamilton,08:46,Union Station,4.35,adult
2023-03-14,S6PH9S7IIL,07:43,Hamilton,07:51,Union Station,11.59,student
2023-12-14,GYEIFKPMET,06:59,Scarborough,07:21,Union Station,10.34,adult
2023-03-10,PUDYZ3Q2AX,06:08,Bloor,07:55,Union Station,8.68,senior
2023-12-07,T3POSSN37R,08:22,Oakville,08:36,Union Station,4.65,student
2023-07-30,TB1LV0TWYP,06:26,Yorkdale,06:55,Union Station,11.51,student
2023-04-22,PNK8ZNLSLD,08:06,Yorkdale,08:59,Union Station,11.18,student
2023-01-06,ARRGT6DUJ4,07:49,Oakville,08:46,Union Station,11.44,adult
2023-07-19,O974AYU6LS,07:33,Bloor,08:41,Union Station,10.29,adult
2023-09-28,F8UXK502WW,08:53,Hamilton,08:57,Union Station,11.53,adult
2023-08-28,BIY3OXHZMI,08:44,Oakville,08:52,Union Station,7.39,student
2023-07-14,NM8KE0M0A9,08:14,Hamilton,08:20,Union Station,13.35,student
2023-09-03,T1ZU0FR8DV,08:12,Pickering,08:53,Union Station,3.58,senior
2023-05-31,8I7KT7VQCG,08:37,Union Station,08:49,Union Station,7.07,adult
2023-01-24,8D1FVBFNBI,07:53,Union Station,08:43,Union Station,13.39,senior
2023-05-18,279C7652DF,08:56,Oakville,08:58,Union Station,12.33,student
2023-10-07,V9KCR0DB85,07:54,Scarborough,08:42,Union Station,9.54,student
2023-05-20,QC81R7LG3O,07:56,Brampton,08:12,Union Station,7.08,adult
2023-03-20,997YVJP28S,08:36,Oakville,08:53,Union Station,12.15,student
2023-08-15,Q1DCP1LCUB,06:29,Scarborough,06:49,Union Station,9.73,adult
2023-12-09,713TFFC4TO,08:02,Pickering,08:36,Union Station,6.63,senior
2023-09-06,HJICZ8V6RN,06:38,Bloor,07:04,Union Station,7.25,student
2023-01-02,TO7EWM4T10,06:41,Pickering,08:43,Union Station,9.61,student
2023-04-16,7ZWWOYJG4U,06:26,Bloor,06:30,Union Station,14.73,student
2023-03-23,S6SYK6UPAG,06:48,Oakville,08:59,Union Station,10.35,student
2023-03-16,Z899W4Z4ZV,07:47,Yorkdale,07:58,Union Station,4.83,student
2023-02-24,ONMWS24Q5N,06:07,Hamilton,06:58,Union Station,3.61,senior
2023-08-30,VWCEIZJIHQ,08:05,Bloor,08:33,Union Station,6.18,senior
2023-10-14,2VJVMLQ5WP,08:38,Hamilton,08:38,Union Station,12.41,student
2023-05-13,HLT4JVQZH7,07:13,Oakville,07:42,Union Station,8.84,senior
2023-11-27,C41685CL1L,06:27,Yorkdale,07:20,Union Station,10.99,student
2023-07-09,0DB063OY2G,08:42,Bloor,08:52,Union Station,5.08,student
2023-04-13,XWPYST4KU0,06:11,Oakville,06:39,Union Station,13.47,adult
2023-10-22,8H0LW0UJ4F,07:16,Yorkdale,08:21,Union Station,7.4,senior
2023-11-21,CPG1AMIAPK,08:54,Union Station,08:59,Union Station,13.68,senior
2023-04-12,9OIJQC04LV,08:03,Union Station,08:40,Union Station,6.72,student
2023-03-31,N83BACMRK5,07:45,Brampton,08:32,Union Station,14.16,adult
2023-02-14,4H0OSCIH5W,06:25,Scarborough,07:02,Union Station,5.72,senior
2023-05-08,BT2P1EABFE,06:27,Brampton,06:37,Union Station,14.88,student
2023-08-03,4E9R3TSDPI,07:52,Scarborough,08:35,Union Station,7.9,adult
2023-04-09,C8POJC3CQZ,07:09,Union Station,07:23,Union Station,6.1,senior
2023-06-07,Y7TCQNL9L7,08:26,Brampton,08:29,Union Station,6.94,senior
2023-07-23,PXNPCXGZIX,06:49,Union Station,07:33,Union Station,5.96,student
2023-05-03,QTU58CQ4Z4,06:20,Hamilton,07:43,Union Station,11.48,senior
2023-02-02,2VI9175LRJ,06:20,Yorkdale,06:38,Union Station,12.94,senior
2023-07-01,U61O7HDQQZ,06:06,Union Station,08:11,Union Station,10.11,senior
2023-07-11,ZUN9XO0Q97,06:14,Bloor,06:48,Union Station,6.73,senior
